content_id,date,topic,format,video_length,hook_type,posting_time,caption_length,views,likes,comments,shares,saves,retention_rate,followers_gained,engagement_rate,viral_score,viral_category,total_comments,relatable_comments,relatability_rate,is_viral
C0781,2025-10-12,Confidence,Short,55,Visual,Morning,153,37379,863,43,161,258,91.2,209,3.54,236.70000000000002,Medium,3,3,100.0,0
C0782,2025-10-12,Work Stress,Short,21,Visual,Morning,76,22145,684,53,170,270,76.2,76,5.31,228.0,Medium,2,1,50.0,0
C0783,2025-10-12,Social Anxiety,Short,33,Visual,Evening,58,85730,3263,481,863,2018,81.0,450,7.73,1373.1,High,2,1,50.0,1
C0784,2025-10-13,Social Anxiety,Short,47,Text,Afternoon,204,39344,2299,295,663,376,81.3,84,9.23,666.9,High,3,1,33.33,1
C0785,2025-10-13,Friendship,Long,118,Text,Afternoon,90,12897,119,13,32,49,62.4,18,1.65,42.0,Low,3,2,66.67,0
C0786,2025-10-14,Self Growth,Long,122,Text,Evening,149,46820,2207,152,659,1060,64.7,198,8.71,832.7,High,5,2,40.0,1
C0787,2025-10-14,Social Anxiety,Short,44,Visual,Evening,86,69492,2166,141,683,1359,88.5,585,6.26,925.7,High,3,1,33.33,1
C0788,2025-10-14,Work Stress,Short,16,Visual,Evening,180,22493,346,34,124,133,90.9,51,2.83,130.9,Low,7,6,85.71,0
C0789,2025-10-15,Self Growth,Short,26,Text,Night,41,110239,1295,67,211,366,77.7,711,1.76,337.1,Medium,6,2,33.33,0
C0790,2025-10-15,Social Anxiety,Short,49,Visual,Afternoon,112,51790,1037,94,398,378,68.0,196,3.68,395.1,Medium,3,2,66.67,0
C0791,2025-10-15,Social Anxiety,Short,54,Visual,Night,155,25361,1098,121,371,527,77.0,118,8.35,440.5,Medium,5,1,20.0,0
C0792,2025-10-16,Friendship,Short,57,Visual,Morning,130,34543,1352,100,186,430,65.6,216,5.99,358.6,Medium,2,1,50.0,0
C0793,2025-10-16,Work Stress,Short,54,Visual,Evening,170,3300,172,11,57,40,80.8,24,8.48,54.2,Low,5,4,80.0,0
C0794,2025-10-16,Family,Short,18,Text,Night,71,10400,395,13,75,56,79.6,40,5.18,88.9,Low,7,6,85.71,0
C0795,2025-10-17,Friendship,Short,48,Text,Night,131,100983,2362,155,601,525,74.3,285,3.61,665.1,High,2,2,100.0,1
C0796,2025-10-17,College Life,Short,20,Visual,Evening,203,60699,1717,223,613,663,82.4,172,5.3,660.4000000000001,High,4,3,75.0,1
C0797,2025-10-18,Confidence,Short,18,Text,Evening,106,80431,2641,232,912,959,81.2,234,5.9,963.0,High,2,1,50.0,1
C0798,2025-10-18,Friendship,Short,46,Visual,Afternoon,66,65357,2819,142,846,1299,82.6,386,7.81,1038.4,High,7,4,57.14,1
C0799,2025-10-18,College Life,Long,126,Visual,Evening,224,156069,4546,209,1644,1182,60.0,514,4.86,1508.6,High,7,4,57.14,1
C0800,2025-10-19,Friendship,Short,44,Visual,Evening,209,156181,6733,357,1920,2663,77.5,1020,7.47,2311.6000000000004,High,6,2,33.33,1
C0801,2025-10-19,Social Anxiety,Short,54,Text,Night,186,21904,781,71,215,184,81.1,57,5.71,233.5,Medium,7,2,28.57,0
C0802,2025-10-19,College Life,Short,18,Text,Evening,213,53904,1775,150,507,603,92.8,248,5.63,591.2,High,5,2,40.0,1
C0803,2025-10-20,Self Growth,Long,149,Text,Morning,209,39934,1130,115,258,330,66.3,90,4.59,338.2,Medium,5,2,40.0,0
C0804,2025-10-20,Confidence,Short,53,Visual,Evening,201,29166,1327,135,449,622,85.5,142,8.68,525.9000000000001,Medium,7,2,28.57,0
C0805,2025-10-20,Work Stress,Long,152,Visual,Morning,147,47118,1522,90,292,630,80.8,158,5.38,476.0,Medium,6,2,33.33,0
C0806,2025-10-21,Family,Long,145,Text,Afternoon,34,19596,554,52,123,198,67.0,93,4.73,174.4,Low,3,1,33.33,0
C0807,2025-10-21,Self Growth,Short,37,Visual,Afternoon,167,92632,5350,195,958,2101,91.5,602,9.29,1587.5,High,3,2,66.67,1
C0808,2025-10-22,Social Anxiety,Short,56,Visual,Evening,92,111324,7591,983,1865,4463,92.0,818,13.39,3040.5999999999995,High,3,2,66.67,1
C0809,2025-10-22,Friendship,Short,17,Text,Afternoon,207,3145,105,5,31,34,90.8,5,5.56,34.1,Low,3,3,100.0,0
C0810,2025-10-22,Confidence,Long,105,Text,Morning,137,66395,3546,290,478,879,73.6,295,7.82,867.5,High,6,2,33.33,1
C0811,2025-10-23,Social Anxiety,Short,52,Visual,Morning,238,59068,2510,108,473,951,98.0,414,6.84,747.1,High,6,4,66.67,1
C0812,2025-10-23,Confidence,Long,141,Visual,Night,166,7117,210,26,28,84,65.8,40,4.89,62.6,Low,4,3,75.0,0
C0813,2025-10-23,Work Stress,Short,33,Text,Evening,156,76485,2847,158,911,690,98.0,314,6.02,887.7,High,3,1,33.33,1
C0814,2025-10-24,College Life,Short,38,Visual,Morning,241,78526,1865,236,648,430,87.7,174,4.05,621.9,High,7,4,57.14,1
C0815,2025-10-24,Family,Short,31,Visual,Morning,139,36761,1348,53,280,210,93.4,181,5.14,320.4,Medium,5,2,40.0,0
C0816,2025-10-24,Family,Short,26,Visual,Evening,116,16297,578,61,94,208,76.8,63,5.77,170.0,Low,4,3,75.0,0
C0817,2025-10-25,Social Anxiety,Short,55,Visual,Afternoon,115,20090,532,71,253,309,88.4,74,5.8,261.3,Medium,5,3,60.0,0
C0818,2025-10-25,Social Anxiety,Short,38,Text,Evening,231,65821,2136,119,464,401,91.3,283,4.74,543.3000000000001,Medium,3,1,33.33,0
C0819,2025-10-26,Work Stress,Long,144,Text,Evening,203,29538,819,59,321,296,58.1,111,5.06,310.9,Medium,5,3,60.0,0
C0820,2025-10-26,Confidence,Long,159,Text,Night,67,7425,307,24,70,77,67.4,18,6.44,86.6,Low,7,2,28.57,0
C0821,2025-10-26,Social Anxiety,Short,51,Visual,Afternoon,143,60903,2619,280,491,1128,58.6,367,7.42,852.7,High,6,4,66.67,1
C0822,2025-10-27,Work Stress,Short,45,Visual,Evening,115,17627,286,33,76,55,78.2,101,2.55,82.10000000000001,Low,5,4,80.0,0
C0823,2025-10-27,Dating,Short,60,Text,Morning,178,21674,542,34,123,107,68.8,83,3.72,142.3,Low,6,3,50.0,0
C0824,2025-10-27,Work Stress,Long,117,Visual,Night,42,8548,164,12,45,54,69.8,11,3.22,53.0,Low,7,4,57.14,0
C0825,2025-10-28,Self Growth,Short,39,Text,Night,194,4884,222,12,31,73,98.0,32,6.92,58.9,Low,6,3,50.0,0
C0826,2025-10-28,Social Anxiety,Long,164,Text,Evening,200,9929,528,21,152,202,86.2,36,9.09,178.4,Low,3,3,100.0,0
C0827,2025-10-28,Work Stress,Short,39,Visual,Evening,82,188143,8303,824,2865,3340,65.6,832,8.15,3143.1000000000004,High,2,1,50.0,1
C0828,2025-10-29,Confidence,Short,17,Text,Afternoon,64,73578,1674,153,615,889,82.6,246,4.53,710.7,High,7,6,85.71,1
C0829,2025-10-29,Family,Short,36,Text,Night,174,61571,2561,153,805,639,85.0,186,6.75,800.4000000000001,High,5,3,60.0,1
C0830,2025-10-30,Social Anxiety,Short,28,Visual,Evening,89,65615,1819,274,562,900,76.6,470,5.42,731.5,High,3,0,0.0,1
C0831,2025-10-30,Dating,Long,82,Text,Afternoon,246,4488,87,12,22,43,70.8,4,3.65,32.800000000000004,Low,4,0,0.0,0
C0832,2025-10-30,Dating,Short,25,Visual,Evening,208,73083,3644,414,1548,945,82.8,611,8.96,1349.9,High,2,2,100.0,1
C0833,2025-10-31,Friendship,Short,35,Text,Evening,249,21016,1147,40,252,493,63.5,41,9.19,371.40000000000003,Medium,5,4,80.0,0
C0834,2025-10-31,Dating,Long,123,Text,Night,152,46025,1860,310,304,352,58.7,286,6.14,475.2,Medium,4,2,50.0,0
C0835,2025-10-31,Family,Long,171,Visual,Evening,245,9971,344,29,57,94,73.7,44,5.26,91.19999999999999,Low,2,0,0.0,0
C0836,2025-11-01,Family,Long,126,Text,Evening,33,12908,749,61,108,124,70.0,16,8.07,167.5,Low,2,1,50.0,0
C0837,2025-11-01,Family,Short,47,Visual,Evening,96,77721,2779,92,955,1040,72.9,391,6.26,990.3,High,7,5,71.43,1
C0838,2025-11-01,Dating,Short,17,Text,Afternoon,30,103193,4295,636,1142,2046,69.1,313,7.87,1627.3,High,3,2,66.67,1
C0839,2025-11-02,Social Anxiety,Long,153,Text,Afternoon,185,5928,181,17,47,28,68.1,33,4.61,48.7,Low,3,2,66.67,0
C0840,2025-11-02,Confidence,Short,54,Text,Morning,147,25962,775,114,274,169,85.9,120,5.13,260.6,Medium,6,3,50.0,0
C0841,2025-11-03,College Life,Short,28,Text,Night,96,42463,395,47,96,133,76.2,186,1.58,127.20000000000002,Low,4,3,75.0,0
C0842,2025-11-03,Work Stress,Long,87,Visual,Evening,100,39557,1256,166,409,331,88.2,139,5.47,421.70000000000005,Medium,6,4,66.67,0
C0843,2025-11-03,Confidence,Short,37,Text,Evening,178,24743,905,107,144,306,70.0,182,5.91,261.3,Medium,3,2,66.67,0
C0844,2025-11-04,Social Anxiety,Short,30,Visual,Afternoon,71,18388,527,82,112,344,81.9,108,5.79,217.10000000000002,Medium,7,4,57.14,0
C0845,2025-11-04,Social Anxiety,Long,81,Text,Afternoon,148,39476,2074,143,347,407,65.5,139,7.53,496.9,Medium,7,3,42.86,0
C0846,2025-11-04,Social Anxiety,Short,45,Visual,Evening,171,47535,1328,65,328,490,85.9,233,4.65,424.00000000000006,Medium,4,3,75.0,0
C0847,2025-11-05,Dating,Short,20,Text,Afternoon,85,104133,3667,366,728,1022,69.2,312,5.55,1037.7,High,2,2,100.0,1
C0848,2025-11-05,Social Anxiety,Short,33,Visual,Morning,82,71242,1801,172,520,552,98.0,414,4.27,588.1,High,5,1,20.0,1
C0849,2025-11-05,Family,Short,30,Text,Evening,111,28275,1058,88,170,231,60.1,130,5.47,260.70000000000005,Medium,3,1,33.33,0
C0850,2025-11-06,Self Growth,Short,22,Visual,Afternoon,166,50231,2297,288,390,1062,97.2,311,8.04,761.9,High,6,3,50.0,1
C0851,2025-11-06,Confidence,Long,98,Text,Afternoon,88,22964,1259,123,274,351,69.9,72,8.74,365.4,Medium,5,2,40.0,0
C0852,2025-11-07,Family,Long,128,Visual,Evening,117,32094,1080,114,123,387,77.5,136,5.31,296.1,Medium,3,1,33.33,0
C0853,2025-11-07,Confidence,Short,46,Visual,Night,154,11602,332,23,119,111,93.3,49,5.04,118.7,Low,6,2,33.33,0
C0854,2025-11-07,Dating,Short,18,Visual,Afternoon,72,8141,172,24,75,79,88.6,50,4.3,75.7,Low,2,0,0.0,0
C0855,2025-11-08,College Life,Long,150,Visual,Evening,160,12426,644,32,220,341,64.7,48,9.95,261.1,Medium,6,1,16.67,0
C0856,2025-11-08,Family,Short,55,Text,Night,61,60770,3198,331,800,1324,83.0,342,9.3,1103.2,High,2,2,100.0,1
C0857,2025-11-08,Dating,Short,46,Visual,Evening,62,20790,812,101,295,488,98.0,85,8.16,365.79999999999995,Medium,6,1,16.67,0
C0858,2025-11-09,Social Anxiety,Short,57,Visual,Evening,84,82001,1645,107,688,618,71.1,600,3.73,646.5,High,6,5,83.33,1
C0859,2025-11-09,Work Stress,Short,34,Visual,Evening,95,65048,1391,101,587,829,98.0,484,4.47,642.8,High,4,2,50.0,1
C0860,2025-11-09,Family,Short,52,Visual,Evening,36,24088,880,67,397,486,83.9,154,7.6,406.0,Medium,4,3,75.0,0
C0861,2025-11-10,Confidence,Short,48,Text,Evening,251,43515,2006,190,487,904,72.7,145,8.24,704.6,High,7,4,57.14,1
C0862,2025-11-10,Confidence,Short,40,Text,Evening,100,9223,101,9,33,47,68.1,51,2.06,39.2,Low,6,6,100.0,0
C0863,2025-11-11,Social Anxiety,Short,23,Visual,Afternoon,215,117598,4689,191,1509,2328,77.8,324,7.41,1809.1000000000001,High,4,2,50.0,1
C0864,2025-11-11,Family,Short,40,Text,Morning,237,24759,1612,191,153,360,57.4,29,9.35,368.6,Medium,6,4,66.67,0
C0865,2025-11-11,Family,Short,56,Text,Evening,214,102202,3514,210,943,1522,72.8,595,6.06,1227.2,High,4,1,25.0,1
C0866,2025-11-12,Work Stress,Short,60,Text,Morning,221,34744,2200,184,462,646,74.4,166,10.05,635.4000000000001,High,3,3,100.0,1
C0867,2025-11-12,Family,Short,35,Text,Evening,53,66748,2457,309,943,1288,66.3,87,7.49,1071.1,High,3,2,66.67,1
C0868,2025-11-12,Family,Short,26,Text,Evening,115,15869,367,15,87,165,84.5,106,4.0,124.00000000000001,Low,7,4,57.14,0
C0869,2025-11-13,Friendship,Short,49,Visual,Night,201,24482,830,39,197,224,77.8,105,5.27,236.8,Medium,5,4,80.0,0
C0870,2025-11-13,Social Anxiety,Short,18,Text,Morning,162,24247,882,125,153,247,70.6,153,5.8,248.5,Medium,5,2,40.0,0
C0871,2025-11-13,Friendship,Short,21,Visual,Evening,31,71506,2096,202,625,705,76.7,516,5.07,711.5,High,3,0,0.0,1
C0872,2025-11-14,Dating,Long,92,Visual,Evening,160,6092,191,6,61,73,75.6,42,5.43,66.6,Low,3,3,100.0,0
C0873,2025-11-14,Social Anxiety,Short,60,Text,Morning,215,28637,1561,198,551,653,77.7,168,10.35,612.0,High,2,2,100.0,1
C0874,2025-11-15,Social Anxiety,Long,102,Visual,Afternoon,220,15905,389,37,86,176,65.0,103,4.33,133.5,Low,5,3,60.0,0
C0875,2025-11-15,Work Stress,Long,95,Text,Morning,118,39850,2174,90,268,595,70.3,128,7.85,521.1,Medium,5,4,80.0,0
C0876,2025-11-15,Self Growth,Short,29,Text,Afternoon,84,72395,2165,259,683,787,76.5,162,5.38,777.5999999999999,High,2,1,50.0,1
C0877,2025-11-16,Self Growth,Short,35,Text,Afternoon,101,67925,2194,231,707,498,65.6,210,5.34,697.8000000000001,High,7,2,28.57,1
C0878,2025-11-16,Work Stress,Long,120,Visual,Evening,98,16288,889,42,179,269,69.1,86,8.47,249.60000000000002,Medium,2,2,100.0,0
C0879,2025-11-16,Self Growth,Short,42,Visual,Evening,109,44153,1548,177,376,776,85.8,112,6.52,573.4,Medium,2,1,50.0,0
C0880,2025-11-17,Work Stress,Short,42,Visual,Morning,99,16086,878,49,108,255,85.7,96,8.02,217.3,Medium,7,4,57.14,0
C0881,2025-11-17,Social Anxiety,Short,29,Text,Morning,135,16981,189,14,66,98,74.7,39,2.16,77.5,Low,7,4,57.14,0
C0882,2025-11-18,Family,Short,27,Visual,Morning,39,56283,1966,160,609,1097,86.8,313,6.81,801.3000000000001,High,6,1,16.67,1
C0883,2025-11-18,Friendship,Short,50,Text,Evening,93,62046,633,76,160,207,67.2,275,1.73,204.6,Low,7,2,28.57,0
C0884,2025-11-18,Dating,Long,83,Visual,Afternoon,102,10333,436,41,116,136,62.5,56,7.06,139.0,Low,2,2,100.0,0
C0885,2025-11-19,Family,Long,159,Visual,Evening,65,17228,717,112,226,273,69.5,108,7.71,266.40000000000003,Medium,7,5,71.43,0
C0886,2025-11-19,Work Stress,Short,16,Visual,Afternoon,231,14750,571,41,231,210,95.0,51,7.14,220.7,Medium,4,2,50.0,0
C0887,2025-11-19,Social Anxiety,Long,99,Visual,Morning,185,27933,504,74,136,137,73.6,132,3.05,160.7,Low,2,0,0.0,0
C0888,2025-11-20,Dating,Short,31,Visual,Night,239,37252,985,85,258,268,77.2,113,4.28,299.1,Medium,5,2,40.0,0
C0889,2025-11-20,Social Anxiety,Long,160,Visual,Morning,159,135101,4522,277,1282,832,87.4,713,5.12,1270.0,High,2,1,50.0,1
C0890,2025-11-20,College Life,Short,55,Text,Morning,55,12068,534,19,160,169,74.1,65,7.31,171.89999999999998,Low,5,2,40.0,0
C0891,2025-11-21,Social Anxiety,Long,86,Text,Morning,238,48447,505,77,179,107,91.3,112,1.79,169.60000000000002,Low,6,4,66.67,0
C0892,2025-11-21,Work Stress,Long,166,Text,Night,135,71001,2982,167,687,658,63.9,72,6.33,803.8,High,3,1,33.33,1
C0893,2025-11-22,Self Growth,Short,15,Visual,Evening,187,6706,278,29,84,119,69.9,30,7.61,102.89999999999999,Low,7,4,57.14,0
C0894,2025-11-22,Confidence,Short,46,Visual,Evening,117,107371,3200,354,815,1398,78.3,276,5.37,1136.1999999999998,High,2,2,100.0,1
C0895,2025-11-22,Work Stress,Long,150,Text,Night,143,5860,241,9,45,93,66.5,27,6.62,71.8,Low,5,2,40.0,0
C0896,2025-11-23,Self Growth,Short,49,Text,Morning,142,51366,2123,301,638,570,68.9,118,7.07,698.7,High,5,2,40.0,1
C0897,2025-11-23,Self Growth,Short,27,Text,Night,95,43978,1291,171,302,269,98.0,292,4.62,364.79999999999995,Medium,4,3,75.0,0
C0898,2025-11-23,Social Anxiety,Long,166,Visual,Afternoon,157,135774,2300,168,566,909,75.2,886,2.9,762.7,High,4,4,100.0,1
C0899,2025-11-24,Social Anxiety,Short,58,Visual,Evening,198,106987,4252,466,2109,2711,84.6,973,8.92,2175.3,High,3,2,66.67,1
C0900,2025-11-24,Self Growth,Short,52,Text,Evening,34,15023,376,34,156,167,72.4,76,4.88,156.9,Low,5,2,40.0,0
C0901,2025-11-24,Social Anxiety,Short,16,Text,Afternoon,60,67841,2274,244,775,916,71.2,191,6.2,860.9999999999999,High,6,4,66.67,1
C0902,2025-11-25,Social Anxiety,Short,46,Text,Night,223,8186,388,18,109,87,87.3,54,7.35,112.1,Low,6,3,50.0,0
C0903,2025-11-25,Dating,Long,101,Text,Morning,161,6596,292,31,70,119,52.2,26,7.76,99.1,Low,7,6,85.71,0
C0904,2025-11-26,Confidence,Short,40,Visual,Night,253,77745,3105,211,1170,759,68.6,581,6.75,1048.4,High,2,1,50.0,1
C0905,2025-11-26,Friendship,Short,44,Text,Afternoon,169,83776,3391,323,645,1154,74.5,259,6.58,1007.9000000000001,High,2,2,100.0,1
C0906,2025-11-26,Work Stress,Short,15,Text,Evening,180,33682,647,57,125,160,90.5,52,2.94,174.10000000000002,Low,6,4,66.67,0
C0907,2025-11-27,Friendship,Long,151,Text,Night,236,133684,6052,283,1661,1939,65.3,779,7.43,1907.8999999999999,High,6,4,66.67,1
C0908,2025-11-27,Dating,Short,16,Text,Morning,181,53863,2083,285,555,469,81.2,303,6.3,628.0,High,7,4,57.14,1
C0909,2025-11-27,College Life,Long,74,Visual,Night,105,39551,2015,79,542,527,72.3,95,8.0,592.2,High,2,1,50.0,1
C0910,2025-11-28,Social Anxiety,Long,69,Text,Evening,151,16572,450,19,88,109,82.0,91,4.02,116.7,Low,5,2,40.0,0
C0911,2025-11-28,Family,Long,66,Visual,Evening,84,124312,4417,333,1037,1668,56.2,135,6.0,1423.5,High,4,3,75.0,1
C0912,2025-11-28,Dating,Long,132,Text,Morning,106,4967,237,26,69,52,76.4,16,7.73,72.10000000000001,Low,3,2,66.67,0
C0913,2025-11-29,Friendship,Long,85,Visual,Evening,186,25479,1119,52,268,332,70.0,86,6.95,329.1,Medium,2,1,50.0,0
C0914,2025-11-29,Confidence,Long,179,Text,Evening,64,55162,1372,125,268,326,78.2,162,3.79,367.20000000000005,Medium,2,1,50.0,0
C0915,2025-11-30,Self Growth,Short,24,Text,Evening,184,21773,1779,174,439,713,68.8,61,14.26,602.2,High,2,2,100.0,1
C0916,2025-11-30,Friendship,Long,174,Visual,Morning,164,18613,441,21,126,90,72.2,41,3.64,125.70000000000002,Low,7,4,57.14,0
C0917,2025-11-30,Self Growth,Short,16,Visual,Afternoon,100,7739,332,41,102,142,79.0,29,7.97,124.80000000000001,Low,3,0,0.0,0
C0918,2025-12-01,Family,Short,15,Text,Night,40,69065,2398,212,616,745,67.0,165,5.75,752.0999999999999,High,3,2,66.67,1
C0919,2025-12-01,College Life,Long,68,Visual,Morning,192,110248,4216,482,1071,783,59.2,361,5.94,1181.3,High,2,1,50.0,1
C0920,2025-12-01,Work Stress,Long,108,Text,Evening,219,32230,953,55,197,245,63.2,124,4.5,258.6,Medium,7,5,71.43,0
C0921,2025-12-02,Family,Long,101,Text,Night,197,9103,263,36,59,47,70.3,36,4.45,71.2,Low,2,1,50.0,0
C0922,2025-12-02,Self Growth,Short,35,Text,Morning,126,4058,170,18,22,39,69.4,17,6.14,41.1,Low,2,1,50.0,0
C0923,2025-12-02,Friendship,Short,36,Visual,Morning,180,68667,1834,78,423,411,76.7,173,4.0,491.5,Medium,3,2,66.67,0
C0924,2025-12-03,Dating,Short,51,Visual,Evening,125,8656,598,27,203,350,61.1,16,13.61,251.4,Medium,4,1,25.0,0
C0925,2025-12-03,Dating,Short,31,Text,Morning,112,3671,132,8,25,41,73.3,20,5.61,37.1,Low,5,2,40.0,0
C0926,2025-12-04,Confidence,Short,15,Text,Evening,105,15451,732,26,148,184,87.2,102,7.05,192.8,Low,6,4,66.67,0
C0927,2025-12-04,Self Growth,Short,32,Text,Evening,78,46433,1686,225,292,551,84.1,348,5.93,495.70000000000005,Medium,3,1,33.33,0
C0928,2025-12-04,College Life,Short,28,Visual,Evening,252,33261,1290,112,246,344,79.1,295,5.99,353.0,Medium,2,1,50.0,0
C0929,2025-12-05,Friendship,Long,172,Text,Afternoon,183,28858,984,95,213,161,71.4,105,5.03,250.9,Medium,6,1,16.67,0
C0930,2025-12-05,Self Growth,Short,49,Text,Evening,70,4951,103,13,18,27,68.7,34,3.25,28.200000000000003,Low,4,4,100.0,0
C0931,2025-12-05,Self Growth,Long,101,Text,Evening,228,52361,1730,238,275,347,85.2,177,4.95,434.7,Medium,6,3,50.0,0
C0932,2025-12-06,Work Stress,Short,51,Visual,Afternoon,64,1025,41,4,12,7,98.0,5,6.24,11.8,Low,4,3,75.0,0
C0933,2025-12-06,College Life,Short,18,Text,Evening,166,2075,88,7,24,61,78.6,16,8.67,38.1,Low,2,1,50.0,0
C0934,2025-12-06,Work Stress,Short,43,Text,Night,68,33660,750,56,255,290,98.0,185,4.01,275.2,Medium,3,1,33.33,0
C0935,2025-12-07,Friendship,Short,32,Visual,Evening,113,2175,79,4,23,40,73.2,9,6.71,29.900000000000006,Low,5,1,20.0,0
C0936,2025-12-07,Confidence,Long,79,Text,Evening,181,28796,675,57,204,171,56.5,84,3.84,211.8,Medium,3,2,66.67,0
C0937,2025-12-08,Dating,Short,37,Text,Afternoon,259,15386,737,65,225,386,69.9,43,9.18,292.5,Medium,6,3,50.0,0
C0938,2025-12-08,Dating,Short,29,Visual,Morning,258,5956,154,8,30,49,77.8,20,4.05,43.7,Low,4,2,50.0,0
C0939,2025-12-08,Friendship,Long,69,Text,Afternoon,235,40218,1776,135,458,297,92.1,180,6.63,476.90000000000003,Medium,7,3,42.86,0
C0940,2025-12-09,Self Growth,Long,78,Text,Morning,84,79232,4765,335,920,1226,66.2,292,9.15,1279.3,High,6,2,33.33,1
C0941,2025-12-09,Work Stress,Short,52,Text,Night,51,55760,2338,140,416,361,68.4,138,5.84,536.5,Medium,6,3,50.0,0
C0942,2025-12-09,Friendship,Short,35,Visual,Afternoon,238,75213,1566,85,512,496,71.0,413,3.54,527.2,Medium,3,2,66.67,0
C0943,2025-12-10,Confidence,Short,38,Text,Night,242,33804,866,54,181,306,88.4,110,4.16,261.6,Medium,2,0,0.0,0
C0944,2025-12-10,Friendship,Short,35,Text,Morning,94,8085,423,34,119,129,87.0,31,8.72,135.4,Low,4,2,50.0,0
C0945,2025-12-10,Dating,Short,51,Visual,Afternoon,34,5838,153,14,46,49,75.1,21,4.49,51.2,Low,6,3,50.0,0
C0946,2025-12-11,Social Anxiety,Short,40,Text,Evening,179,15619,604,75,121,241,58.2,82,6.66,196.1,Low,2,2,100.0,0
C0947,2025-12-11,Confidence,Long,147,Visual,Afternoon,47,16280,647,37,178,100,60.7,71,5.91,173.3,Low,7,6,85.71,0
C0948,2025-12-12,Dating,Short,33,Visual,Night,39,95136,3285,163,1802,2493,97.2,630,8.14,1829.8,High,3,3,100.0,1
C0949,2025-12-12,Confidence,Short,32,Text,Night,245,63336,2222,192,834,612,83.9,340,6.09,777.8000000000001,High,6,3,50.0,1
C0950,2025-12-12,College Life,Short,40,Visual,Night,144,60256,1752,84,311,485,80.7,248,4.37,461.9,Medium,3,2,66.67,0
C0951,2025-12-13,Social Anxiety,Long,136,Visual,Morning,55,23350,511,47,178,135,90.7,109,3.73,172.20000000000002,Low,5,3,60.0,0
C0952,2025-12-13,College Life,Short,34,Visual,Evening,180,28384,1376,189,503,830,98.0,95,10.21,625.6,High,5,5,100.0,1
C0953,2025-12-13,Self Growth,Long,170,Text,Morning,114,4493,148,7,20,40,68.6,12,4.79,36.2,Low,6,3,50.0,0
C0954,2025-12-14,Friendship,Long,67,Visual,Night,153,9330,78,6,31,29,71.8,40,1.54,30.1,Low,6,4,66.67,0
C0955,2025-12-14,Family,Short,34,Text,Evening,236,30944,1412,163,385,705,71.2,161,8.61,539.3000000000001,Medium,7,4,57.14,0
C0956,2025-12-14,Self Growth,Short,56,Text,Afternoon,84,19570,537,44,149,82,74.2,114,4.15,146.7,Low,3,1,33.33,0
C0957,2025-12-15,Friendship,Short,22,Text,Morning,178,60821,3150,109,681,1092,62.1,155,8.27,936.8,High,5,2,40.0,1
C0958,2025-12-15,Work Stress,Short,57,Text,Morning,220,13072,669,38,119,111,62.1,64,7.17,155.4,Low,2,0,0.0,0
C0959,2025-12-16,Confidence,Long,177,Visual,Afternoon,127,24990,1164,131,282,232,54.8,60,7.24,325.0,Medium,2,1,50.0,0
C0960,2025-12-16,Friendship,Short,40,Visual,Night,253,40579,2377,96,631,437,90.8,203,8.73,640.4,High,2,1,50.0,1
C0961,2025-12-16,Dating,Long,105,Text,Night,133,4165,179,17,38,74,53.4,22,7.39,58.7,Low,3,2,66.67,0
C0962,2025-12-17,Friendship,Short,35,Text,Night,135,47016,2623,331,635,1317,96.5,257,10.43,977.5999999999999,High,3,2,66.67,1
C0963,2025-12-17,Family,Short,30,Text,Morning,233,53519,1465,86,174,383,69.7,261,3.94,348.2,Medium,4,2,50.0,0
C0964,2025-12-17,Dating,Short,47,Visual,Evening,176,26661,1162,116,401,327,97.4,210,7.52,397.9,Medium,2,0,0.0,0
C0965,2025-12-18,Confidence,Short,18,Visual,Afternoon,229,34229,1472,86,370,410,76.3,93,6.83,435.4,Medium,7,4,57.14,0
C0966,2025-12-18,Self Growth,Short,53,Text,Evening,211,6681,292,15,92,83,61.3,50,7.21,93.9,Low,7,2,28.57,0
C0967,2025-12-18,Self Growth,Short,56,Text,Afternoon,193,73117,4555,267,1253,958,89.8,437,9.62,1297.5,High,7,1,14.29,1
C0968,2025-12-19,College Life,Short,40,Visual,Afternoon,85,6190,203,29,69,38,94.0,24,5.48,65.1,Low,7,2,28.57,0
C0969,2025-12-19,Confidence,Long,62,Text,Evening,121,20017,1416,75,213,433,59.9,25,10.68,371.70000000000005,Medium,5,1,20.0,0
C0970,2025-12-20,Social Anxiety,Short,47,Text,Afternoon,228,42585,2806,137,862,1065,73.7,129,11.44,972.3,High,4,0,0.0,1
C0971,2025-12-20,College Life,Long,87,Visual,Evening,171,20904,977,118,130,443,62.9,136,7.98,306.2,Medium,3,2,66.67,0
C0972,2025-12-20,Friendship,Short,49,Text,Evening,94,5360,277,12,88,88,75.8,40,8.68,91.7,Low,3,2,66.67,0
C0973,2025-12-21,Friendship,Short,25,Visual,Morning,105,58381,2485,405,760,861,81.1,344,7.73,891.8,High,2,2,100.0,1
C0974,2025-12-21,Friendship,Short,46,Visual,Night,208,106855,2061,265,1011,969,76.5,425,4.03,954.2,High,4,2,50.0,1
C0975,2025-12-21,Dating,Short,29,Visual,Evening,70,120332,2458,257,781,817,61.8,240,3.58,854.7,High,6,5,83.33,1
